product_id,product_name,category,about_product,discounted_price,actual_price,rating,rating_count,img_link,product_link,short_name
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",resolution hd ready 1366x768  refresh rate 60 hertzconnectivity 2 hdmi ports to connect set top box blu ray players gaming console  2 usb ports to connect hard drives and other usb devices dimensionstv with stand  713cm20cm469cm vesa hole pitch  20cm20cmsound  20 watts output  dolby audiosmart tv features android tv 90  oneplus connect  google assistant  play store  chromecast  shared album  supported apps  netflix youtube prime video  content calendar  oxygenplaydisplay  led panel  noise reduction  colour space mapping dynamic contrast  antialiasing  dcip3 93 colour gamut  gamma enginewarranty information 1 year comprehensive warranty and additional 1 year on panel provided by the manufacturer from date of purchaseinstallationwall mountingdemo will be arranged by amazon home services for any other information please contact amazon customer support  wall mount is not included in the box and will be charged extra at the time of installationeasy returns this product is eligible for replacement within 10 days of delivery in case of any product defects damage or features not matching the description provided,14999.0,19999.0,4.2,34899.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41WE9ZGEC4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-inches-Ready-Android-32Y1/dp/B08B42LWKN/ref=sr_1_29?qid=1672909125&s=electronics&sr=1-29,OnePlus 80 cm (32 inches)...
B094JNXNPV,"Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Speed - 1.25 meter, Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,blazing charging  all combined 3 in 1 cable supports fast charging with the speed 21a to all your gadgets including mobiles tablets speakers and much moreultra durable  the cable is crafted with braided wire giving you an extra tough braided cable with 10000 bends lifespan cycleuniversal compatibility  the 3 in 1 cable gives you universal compatibility with its flexible and highquality material that comes with a usb type c connector micro usb connector and lightning connectorconvenient length  the durable and flexible cable comes with an ideal length of 125 meter which eliminates the struggle of finding nearby switch boards180 days manufacturer warranty from the date of purchase,299.0,399.0,4.0,2766.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41GeM83DzzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Unbreakable-Charging-Braided-Multipurpose/dp/B094JNXNPV/ref=sr_1_31?qid=1672909125&s=electronics&sr=1-31,Ambrane Unbreakable 3 in 1...
B09W5XR9RT,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,12m tangle free durable tough braiding sync  charge cablesupports ios devices with max output up to 24aensure fast and stable data transmission up to 480 mbpsup to 10000 bend and 10000 plugging and unplugging test ensure this cable a longer lifespancompatible designed to work flawlessly with mfi or apple devices iphone imac ipad etc2 years warranty,970.0,1999.0,4.4,184.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/4177nw8okbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Lightning-Certified-Braided-Charging/dp/B09W5XR9RT/ref=sr_1_32?qid=1672909125&s=electronics&sr=1-32,Duracell USB C To Lightning...
B077Z65HSD,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2 meter special reversible typec to usb a male userfriendly design helps you insert the connector in a right way all the timedata sync and charge for apple new macbook 12 inch nexus 5x nexus 6p oneplus 2 pixel c lumia 950 lumia 950 xl nokia n1 chromebook google pixel asus zenphone3 and other usbc devicessupport the maximum 3a fast charging and the speed of data sync up to 480 mbpsaesthetically designed aluminium ends with highdensity boats premium nylon braiding wrapped around the entire length of the tangle free cable for reinforcement and added durabilityone end normal usb type a and other end usb type c,299.0,999.0,4.3,20850.0,https://m.media-amazon.com/images/I/41jk4zYjTsL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/A400-Type-C-Cable-Meter-Black/dp/B077Z65HSD/ref=sr_1_33?qid=1672909125&s=electronics&sr=1-33,boAt A400 USB Type-C to...
B00NH11PEY,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,one 98footlong 3 meters usb 20 amale to afemale highspeed extension cableextends your usb connection to your computer by 98 feet for use with printers cameras mice keyboards and other usb computer peripheralsconstructed with corrosionresistant goldplated connectors for optimal signal clarity and shielding to minimize interferencefeatures shielding that provides protection against noise from electromagnetic and radiofrequency signals keeping your signal clear with less loss of bandwidth for higher performancetypically the male a connector plugs into your computer and the female a connects to the cable you need extended1 year limited warranty,199.0,750.0,4.5,74976.0,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Fqm0bR7PL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Extension-Cable-Male-Female/dp/B00NH11PEY/ref=sr_1_34?qid=1672909125&s=electronics&sr=1-34,AmazonBasics USB 2.0 - A-Male...
B09CMM3VGK,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 480Mbps Data Transfer for Smartphones, Tablet, Laptops & other type c devices (ABLC10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,stay ahead and never miss out with a 3a and 30w fast charging for your devicesit supports quick charge 20 30 technology to keep your devices boosted upits lshape provides durability and comfort while you charge your favourite gadgetsit comes with upto 60w flash charge support to make you always stay aheadcrafted for convenience it allows you to charge and sync data with just one cable,179.0,499.0,4.0,1934.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41cCZ5EPnvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ambrane-Charging-Unbreakable-Braided-Connector/dp/B09CMM3VGK/ref=sr_1_35?qid=1672909125&s=electronics&sr=1-35,Ambrane 60W / 3A Type...
B08QSC1XY8,"Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable QC 3.0 for Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20e A40 A50 A70 (2M, Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3aqc 30 fast charging and data sync  this usb c cable supports qc 30 fast charging and data syncing max current 30a and transfer speed up to 480mbps builtin 56k pullup resistor and strong metal connections provides reliable conductivity and stabilitynylon braided tanglefree design  premium nylon braided type c cablelead adds additional durability and tangle free with a tested lifespan of 10000 bending testsafe  reliable  highpurity copper wire features antioxidation and antirust which will keep longlasting fast charging performance this type c cable fast charging has safety certification you have no need to worry about this cable quality at allwhat you get  premium nylon braided cable 6ft2m and our friendly customer service,389.0,1099.0,4.3,974.0,https://m.media-amazon.com/images/I/419QKVTxaSL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Charging-Braided-Charger-Samsung-Galaxy/dp/B08QSC1XY8/ref=sr_1_36?qid=1672909125&s=electronics&sr=1-36,Zoul USB C 60W Fast...
B008FWZGSG,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,usb typec to typec cable with universal compatibility1m length  reversible designhigh speed datacharging with usb 20,599.0,599.0,4.3,355.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/11ICusapw3L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-Original-Type-Cable-Meter/dp/B008FWZGSG/ref=sr_1_37?qid=1672909125&s=electronics&sr=1-37,Samsung Original Type C to...
B0B4HJNPV4,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1 Meter Long Cable for Type-C Smartphones, Tablets & Laptops (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,universal compatibility solero t351 usb charging cable connects usb typec devices with usb typec devices like laptops hard drives power banks wall chargers car chargers etcultimate speed charging the builtin superconductivity copper wires enable a secure and real 35amps output to charge your device at a superfast charging speedfast data sync comply with usb 20 type c standard this usb 20 c to c cable support data transfer speeds up to 480mbps which allows you to transfer 100 songs every 5 secondsultra durability connectors with molded strain relief enable this typec cable to resist 10000 plug and unplug tests premium pvc cable exterior enables it to withstand 10000 bending tests1 meter long engineered  tested for compatibility with all usbc devices ensuring safe charging its flexible design offers users a tanglefree experience 6 months warranty from the manufacturer,199.0,999.0,3.9,1075.0,https://m.media-amazon.com/images/I/41wN7jooz0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/pTron-3-5Amps-Charging-480Mbps-Smartphones/dp/B0B4HJNPV4/ref=sr_1_38?qid=1672909125&s=electronics&sr=1-38,pTron Solero T351 3.5Amps Fast...
B08Y1SJVV5,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong & Durable 1.5-Meter Nylon Braided USB Cable for Micro USB Devices - (Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,fast charging  data sync solero mb301 micro usb cable supports fast charge up to 5v3a for devices and data syncing speed up to 480mbpsuniversal compatibility this usb charging cable connects micro usb port devices with standard usb port devices like laptops hard drives power banks wall and car chargers etcrough  tough usb cable charging cable with a doublebraided exterior premium aramid fiber core and metal plugs it has passed 10000 bending tests and can easily withstand daily useextended length 15meter long micro usb data and charging cable use nylon material to protect the wire and avoid knotsperfect fit connectors ptron soler mb301 has passed the 5kg load test swing test 5000 times connect  disconnect to ensure that there are no loose connections,99.0,666.66,3.9,24871.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31ew3okQR2L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Solero-MB301-Charging-480Mbps-1-5-Meter/dp/B08Y1SJVV5/ref=sr_1_39?qid=1672909125&s=electronics&sr=1-39,pTron Solero MB301 3A Micro...
B07XLCFSSN,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Iphone Charger (6-Foot, Dark Grey)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,fast charge when used with an 18w or higher usbc wall charger with power delivery you can charge your iphone to 50 battery in just 30 minutes  supported models include iphone 8 8 plus x xs xr xs max 11 11 pro 11 pro max ipads and more highspeed data transfer up to 480 mbps for transferring music movies and more in secondsdurable friendly design built with top rated materials and tested to withstand up to x bend cycles and features textured grooves on connector ends for improved gripcertified chip apple mfi certified charging and syncing cable for your apple devices with improved chipset to ensure full compatibilitythis cable is not compatible with standard usb chargers  laptop ports works only with type c adapters and laptop ports please check the port of your adapter before buying the cableconnector type usb type c,899.0,1900.0,4.4,13552.0,https://m.media-amazon.com/images/I/3183iGEWksL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-Apple-Certified-Lightning-Charging/dp/B07XLCFSSN/ref=sr_1_40?qid=1672909125&s=electronics&sr=1-40,Amazonbasics Nylon Braided Usb-C To...
B09RZS1NQT,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cable Compatible with One Plus 8T/ 9/ 9R/ 9 pro/ 9RT/ 10R/ Nord & for All Type C Devices – Red, 1 Meter",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,usb c to usb c cord 1m with this 1 meter usb c fast charger cable you can enjoy convenient charging for your usb c laptops tablets and smartphones perfect for used on sofas beds in the car and other places65 amp usb c cable highspeed data and charging our type c to type c cable perfect match with all 60w 45w 30w 18w 15w usbc power adapters support pd 30 and qc 30 fast charge for your devices data transfer speed is up to 480mbps of usb 20 note not support video transferusb c to usb c fast charging cable 6ft this newest usb c to c cable support warp charge for one plus 8t one plus 99 pro too fast charge for macbook air 13 inch 202020192018 for macbook pro 131516 inch 20202019201820172016 for ipad mini 2021 for ipad pro 12911 inch 2020 for google pixel 66 pro54a4 xl43a xl3a3 xl32 xl2 for samsung galaxy s21 fe 5gs20 fe 5gnote 20 ultranote 20s20s20s20 ultra galaxy z flip 3 galaxy z fold 3 and more devicesone plus 8t warp charge cable wrapped in premium silicon coating highquality pure copper core prolong bending lifespan both usb c connectors are designed with an advanced emark chip for higher efficiency  safer charging for your one plus 8t output delivery at 65a 10v max 65 charging capacity only takes 30 minutes saving your valued timewhat you get usb c superfast charging cable and one year worryfree replacement if you have any issues please dont hesitate to contact customer service,199.0,999.0,4.0,576.0,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41P2EdQI1ZL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Sounce-Type-C-Compatible-Smartphone-Charging/dp/B09RZS1NQT/ref=sr_1_41?qid=1672909125&s=electronics&sr=1-41,Sounce 65W OnePlus Dash Warp...
